,date,email_opened,response,treatment_group_key,UUID_hash2
527,2017-11-25,0.0,0,t10,-4798200445607056669
528,2017-11-22,0.0,0,t7,-398841740111124128
529,2017-11-25,1.0,1,t6,-1088178111154598124
530,2017-11-25,1.0,1,t1,212068802984170767
531,2017-11-23,1.0,1,t7,8295387773448802681
532,2017-11-26,0.0,0,t5,8833463144363646506
533,2017-11-26,1.0,1,t10,-2524761800366102353
534,2017-11-24,1.0,1,t4,6923472742216110387
535,2017-11-22,0.0,0,t3,6693613553130432780
536,2017-11-24,0.0,0,t9,-7151024185199564773
537,2017-11-23,0.0,0,t2,-6319277176274218084
538,2017-11-24,0.0,0,t2,3570643170653443153
539,2017-11-24,0.0,0,t1,-8046460102422780737
540,2017-11-25,0.0,0,t6,1842707245206656325
541,2017-11-22,1.0,1,t3,5580507986252958297
542,2017-11-25,0.0,0,t1,3643261402616958696
543,2017-11-22,1.0,1,t8,-9020218232460249278
544,2017-11-25,0.0,0,t7,254261156961398831
545,2017-11-22,1.0,1,t2,-7004440428179165186
546,2017-11-26,1.0,1,t4,4604293968415249535
547,2017-11-26,0.0,0,t4,5996449795382906537
548,2017-11-26,0.0,0,t2,-6488834063164830410
549,2017-11-25,0.0,0,t8,-2827864026991636902
550,2017-11-23,0.0,0,t8,-5874992610064339383
551,2017-11-25,0.0,0,t3,7276645698467825381
552,2017-11-24,1.0,1,t4,-5617104541135449951
553,2017-11-26,0.0,0,t2,-2911859499415423148
554,2017-11-23,0.0,0,t8,257962066311703683
555,2017-11-23,0.0,0,t1,-7827953908109016607
556,2017-11-25,1.0,1,t4,-8172627561293648660
557,2017-11-24,0.0,0,t9,-8894350537045935602
558,2017-11-26,0.0,0,t1,5332194506817426961
559,2017-11-23,0.0,0,t4,3413122583779595690
560,2017-11-23,0.0,0,t1,-6949976729429120468
561,2017-11-24,1.0,1,t5,-8301812720381584140
562,2017-11-24,1.0,1,t7,9083579490514459470
563,2017-11-26,0.0,0,t7,-215899659025775611
564,2017-11-25,0.0,0,t8,-1551447282342415680
565,2017-11-22,0.0,0,t4,8823184648796812223
566,2017-11-23,0.0,0,t4,-4113752064537012165
567,2017-11-24,0.0,0,t4,8420858793432277933
568,2017-11-25,0.0,0,t2,4765287747452286160
569,2017-11-26,0.0,0,t4,5556972739395159524
570,2017-11-25,0.0,0,t5,-3758978991276454279
571,2017-11-24,0.0,0,t4,3794720011712833705
572,2017-11-25,0.0,0,t3,9075281172541233660
573,2017-11-25,0.0,0,t10,7436747194089819313
574,2017-11-25,0.0,0,t5,9056204919012778428
575,2017-11-25,0.0,0,t10,4705867935037434771
576,2017-11-26,1.0,1,t2,5214041763033410074
577,2017-11-24,0.0,0,t1,3936714415633172797
578,2017-11-26,0.0,0,t1,-1041113162372726274
579,2017-11-22,0.0,0,t1,8498365748586380429
580,2017-11-24,0.0,0,t9,-6078406007188370917
581,2017-11-22,1.0,1,t2,-1179536868695347025
582,2017-11-24,0.0,0,t1,3810322655157280825
583,2017-11-24,1.0,1,t4,5969783377889134580
584,2017-11-25,1.0,1,t8,-2747872166070690787
585,2017-11-26,0.0,0,t9,-4947942796606609603
586,2017-11-26,0.0,0,t4,-4702721405791298931
587,2017-11-24,0.0,0,t1,-6798556418949061563
588,2017-11-25,0.0,0,t8,3714073367225604502
589,2017-11-25,1.0,1,t10,-4584930416734637830
590,2017-11-25,0.0,0,t1,8448386180180014534
591,2017-11-26,0.0,0,t4,-8313904438826363677
592,2017-11-24,0.0,0,t3,9127859647475962922
593,2017-11-26,0.0,0,t2,7504304604093981603
594,2017-11-26,1.0,1,t7,6059112759203145081
595,2017-11-24,1.0,1,t5,-408105827525103762
596,2017-11-23,0.0,0,t2,-2023242875255270504
597,2017-11-25,0.0,0,t4,3244302341202116440
598,2017-11-24,1.0,1,t5,-6846739688083888737
599,2017-11-24,0.0,0,t5,-6913879487351226249
600,2017-11-26,0.0,0,t2,1500827852115813368
601,2017-11-23,1.0,1,t5,4962165971066864764
602,2017-11-25,0.0,0,t3,6684962611600975683
603,2017-11-26,0.0,0,t4,96347758967083519
604,2017-11-24,0.0,0,t6,-1018019757998189895
605,2017-11-24,0.0,0,t3,-1804603917112092155
606,2017-11-25,1.0,1,t4,4343608141774445960
607,2017-11-26,0.0,0,t2,-1295518190834085198
608,2017-11-26,0.0,0,t9,-8526907230852452366
609,2017-11-25,0.0,0,t3,5774282154314298944
610,2017-11-25,1.0,1,t9,-5147261232928450185
611,2017-11-24,1.0,1,t6,-5210647345888007818
612,2017-11-24,0.0,0,t10,-6570896867263848976
613,2017-11-25,0.0,0,t9,-2534999875906750220
614,2017-11-24,0.0,0,t2,-252922187868251478
615,2017-11-24,0.0,0,t2,-6859848102762504697
616,2017-11-25,0.0,0,t6,1810933416650791649
617,2017-11-26,1.0,1,t6,8429931329591855876
618,2017-11-25,0.0,0,t10,6935616509096139391
619,2017-11-25,0.0,0,t1,-639715759444667003
620,2017-11-24,1.0,1,t5,-6710676536833011796
621,2017-11-26,1.0,1,t9,-3001177915575161559
622,2017-11-25,1.0,1,t8,-7133846812786239632
623,2017-11-22,0.0,0,t3,-8553329881432082238
624,2017-11-25,0.0,0,t2,2984910451825254336
625,2017-11-24,1.0,1,t6,1408770471329178441
626,2017-11-25,0.0,0,t5,-1517224682382206724
627,2017-11-26,0.0,0,t10,8437272804012332978
628,2017-11-22,1.0,1,t9,636608590221561970
629,2017-11-23,0.0,0,t3,6132650376240453496
630,2017-11-25,0.0,0,t4,-9010421422878685418
631,2017-11-24,1.0,1,t3,-8575213944252757564
632,2017-11-22,1.0,1,t8,-8182707979536019061
633,2017-11-24,0.0,0,t9,-344905005999516327
634,2017-11-25,0.0,0,t7,-458271729444625547
635,2017-11-26,1.0,1,t10,7938133984275280420
636,2017-11-25,1.0,1,t3,6533747850366438497
637,2017-11-22,0.0,0,t8,-4909815934118762823
638,2017-11-24,0.0,0,t1,-5969961576779698166
639,2017-11-26,0.0,0,t5,2787222185857072384
640,2017-11-25,1.0,1,t2,-4183447672153613466
641,2017-11-24,1.0,1,t6,-1044279153227649031
642,2017-11-26,0.0,0,t4,-2260832798807193083
643,2017-11-24,1.0,1,t7,4723195240199792805
644,2017-11-26,0.0,0,t4,1963413818765743532
645,2017-11-24,0.0,0,t5,-3191919007506828451
646,2017-11-22,0.0,0,t10,-8745461421642235163
647,2017-11-26,1.0,1,t10,-8406310769055494620
648,2017-11-25,0.0,0,t1,-128025486709989370
649,2017-11-24,0.0,0,t5,-1118588980289943318
650,2017-11-24,0.0,0,t1,-6969731989916918710
651,2017-11-26,0.0,0,t2,-6532507741740151892
652,2017-11-25,0.0,0,t6,-8996958650210320917
653,2017-11-22,1.0,1,t7,3014005328186305107
654,2017-11-26,0.0,0,t2,3408945297518023100
655,2017-11-24,0.0,0,t4,6602106570887871383
656,2017-11-23,1.0,1,t5,-4135236487616702526
657,2017-11-26,1.0,1,t8,1186317866737723532
658,2017-11-23,0.0,0,t2,-6205672269488505951
659,2017-11-22,0.0,0,t8,-1376311736574170423
660,2017-11-23,0.0,0,t1,6279147843742146638
661,2017-11-25,0.0,0,t7,-2891230398144907594
662,2017-11-25,1.0,1,t1,8797909861483500255
663,2017-11-25,1.0,1,t5,5998447418473751439
664,2017-11-23,0.0,0,t7,-5796371041373289642
665,2017-11-26,1.0,1,t8,-3613195802810621044
666,2017-11-24,0.0,0,t6,-6303475338437589043
667,2017-11-25,0.0,0,t2,-5199521940035034300
668,2017-11-26,1.0,1,t2,7525417383666532305
669,2017-11-26,0.0,0,t9,-1217632799273040135
670,2017-11-22,0.0,0,t9,-6819018778595480182
671,2017-11-26,0.0,0,t8,4396547551690884376
672,2017-11-26,0.0,0,t1,-6910604122949566877
673,2017-11-25,0.0,0,t2,-5753788387195988021
674,2017-11-24,1.0,1,t9,-4685038781759849642
675,2017-11-26,0.0,0,t10,956688132058132634
676,2017-11-24,0.0,0,t8,-4694182698018930552
677,2017-11-24,0.0,0,t2,-7258404882943231946
678,2017-11-26,1.0,1,t3,2875256243342704703
679,2017-11-26,0.0,0,t2,5129035264072988502
680,2017-11-23,0.0,0,t3,1063390232264322721
681,2017-11-26,1.0,1,t10,-4403199461391493181
682,2017-11-24,0.0,0,t6,-825897157006837325
683,2017-11-26,1.0,1,t4,-5266380846869117801
684,2017-11-23,1.0,1,t5,-6635955663982578212
685,2017-11-26,0.0,0,t3,-3843768474302391222
686,2017-11-24,1.0,1,t4,6797749269918577666
687,2017-11-26,1.0,1,t1,6204753202003708319
688,2017-11-26,0.0,0,t5,-345083301077406508
689,2017-11-22,0.0,0,t4,-8829575640364520718
690,2017-11-26,1.0,1,t4,-9146825175270578536
691,2017-11-23,0.0,0,t4,-4063225682036352006
692,2017-11-24,0.0,0,t6,-1673913603059124942
693,2017-11-26,0.0,0,t8,2472890585038511227
694,2017-11-25,0.0,0,t8,3611246021164112033
695,2017-11-25,0.0,0,t6,-6133597795803273777
696,2017-11-26,0.0,0,t6,5409221791184603815
697,2017-11-25,1.0,1,t2,-981298209346855379
698,2017-11-26,0.0,0,t8,-1683782840763234170
699,2017-11-26,0.0,0,t6,-2206572044874546808
700,2017-11-25,0.0,0,t10,1741094681899083024
701,2017-11-26,0.0,0,t5,1641819260513944183
702,2017-11-23,0.0,0,t3,-1833523286845466334
703,2017-11-26,0.0,0,t1,7151291242652398079
704,2017-11-24,0.0,0,t8,6814685929118378528
705,2017-11-26,0.0,0,t5,-8488248028828061248
706,2017-11-23,0.0,0,t4,-625131748910345429
707,2017-11-26,0.0,0,t1,5238530201833975271
708,2017-11-22,0.0,0,t1,-4878551728008730432
709,2017-11-26,0.0,0,t4,-91000048429398956
710,2017-11-23,0.0,0,t1,-6290870043999754401
711,2017-11-26,1.0,1,t2,4428780193183493542
712,2017-11-25,0.0,0,t3,-2959229607814624682
713,2017-11-22,0.0,0,t10,-8537723220356399010
714,2017-11-25,1.0,1,t6,6756608320384752111
715,2017-11-25,1.0,1,t7,738654067128134134
716,2017-11-24,0.0,0,t7,-7534946043433076455
717,2017-11-25,0.0,0,t10,7541473741255225244
718,2017-11-24,0.0,0,t4,4620103883773513243
719,2017-11-25,1.0,1,t2,-8283619336359406394
720,2017-11-24,0.0,0,t6,3148811016273436170
721,2017-11-26,0.0,0,t9,-475793992811408396
722,2017-11-25,1.0,1,t7,-1332613524832570961
723,2017-11-25,0.0,0,t2,702765487344032224
724,2017-11-26,1.0,1,t1,-5251214774216419849
725,2017-11-23,0.0,0,t4,7777506572862103373
726,2017-11-25,0.0,0,t10,5140081735113551851
727,2017-11-26,1.0,1,t7,3942734670619697897
728,2017-11-25,0.0,0,t3,1798913463723510641
729,2017-11-23,0.0,0,t5,2647456416864488864
730,2017-11-23,1.0,1,t4,6153071331261059983
731,2017-11-24,1.0,1,t2,-9094456627029236386
732,2017-11-26,0.0,0,t5,-5186713634970968584
733,2017-11-25,0.0,0,t4,-6551750327406690140
734,2017-11-25,0.0,0,t1,-2670317711267170327
735,2017-11-26,1.0,1,t10,-7647826827286368120
736,2017-11-23,0.0,0,t1,-6481933056909011367
737,2017-11-25,1.0,1,t9,3296638126280838465
738,2017-11-25,0.0,0,t1,3753100501550078145
739,2017-11-22,0.0,0,t10,6928564829471014058
740,2017-11-22,0.0,0,t7,-3491589784533120866
741,2017-11-24,0.0,0,t7,-2999323311140360608
742,2017-11-25,1.0,1,t5,-575487318089311458
743,2017-11-26,0.0,0,t5,-9183501026762304515
744,2017-11-25,0.0,0,t3,-8070898340523942201
745,2017-11-26,1.0,1,t4,6704908069052708537
746,2017-11-26,0.0,0,t5,-3910685578585318094
747,2017-11-25,1.0,1,t8,5298825494286679708
748,2017-11-26,0.0,0,t5,7352980755088387292
749,2017-11-22,0.0,0,t3,1996924045214630299
750,2017-11-23,0.0,0,t5,-5987732087326042321
751,2017-11-22,0.0,0,t3,-1148724272904562057
752,2017-11-24,0.0,0,t4,4155551752481618892
753,2017-11-23,0.0,0,t1,2560657483408377454
754,2017-11-25,0.0,0,t10,7226944350870294237
755,2017-11-22,1.0,1,t5,4754565146497717131
756,2017-11-24,0.0,0,t9,5149390390122026938
757,2017-11-25,1.0,1,t6,-7496459169841932918
758,2017-11-26,0.0,0,t7,6543548709036444579
759,2017-11-22,0.0,0,t10,-510828271970642900
760,2017-11-26,1.0,1,t5,-3144681873724492443
761,2017-11-23,1.0,1,t1,-8693383129396319459
762,2017-11-24,1.0,1,t9,-7133424176978899457
763,2017-11-26,1.0,1,t8,-4501923310786370325
764,2017-11-25,0.0,0,t2,-1423367880461202561
765,2017-11-22,1.0,1,t8,-5414045159562064033
766,2017-11-22,1.0,1,t7,1748646313818849899
767,2017-11-25,0.0,0,t2,7107575904243215399
768,2017-11-26,1.0,1,t8,-6637242227369738173
769,2017-11-26,0.0,0,t3,684684431967325194
770,2017-11-24,0.0,0,t4,-6260193331851602998
771,2017-11-24,0.0,0,t7,8272274565262747089
772,2017-11-24,0.0,0,t6,5014208520124281041
773,2017-11-23,1.0,1,t4,-3862038929576596523
774,2017-11-26,0.0,0,t10,1479248945036086661
775,2017-11-24,0.0,0,t5,-7062898264246028245
776,2017-11-25,0.0,0,t3,-4888994047420732939
777,2017-11-23,0.0,0,t1,-58555795906785602
778,2017-11-22,0.0,0,t2,-1268076182201229273
779,2017-11-24,0.0,0,t7,9050035767548825045
780,2017-11-26,1.0,1,t6,8213102950762178308
781,2017-11-26,0.0,0,t9,-1188533437339761448
782,2017-11-25,1.0,1,t10,3515287259774188790
783,2017-11-23,1.0,1,t7,3251693206432594389
784,2017-11-24,0.0,0,t2,-6100807757864519434
785,2017-11-22,0.0,0,t1,-9146610912588349751
786,2017-11-25,0.0,0,t7,2343725639192773389
787,2017-11-24,0.0,0,t5,8936321042264025187
788,2017-11-26,0.0,0,t5,3852789809781340961
789,2017-11-25,0.0,0,t5,5121453142697431929
790,2017-11-26,0.0,0,t6,6510559541131609876
791,2017-11-25,0.0,0,t2,4355731192114317107
792,2017-11-23,0.0,0,t1,2293164853987649846
793,2017-11-22,0.0,0,t9,5382120763732613819
794,2017-11-25,0.0,0,t2,-5585558122034487218
795,2017-11-26,0.0,0,t9,-4360510524382769840
796,2017-11-23,0.0,0,t10,2287407941956149895
797,2017-11-25,0.0,0,t2,6211578813955884105
798,2017-11-26,1.0,1,t8,-4873037128267922103
799,2017-11-25,1.0,1,t8,5245941071140208032
800,2017-11-25,0.0,0,t8,3830577179077501683
801,2017-11-26,0.0,0,t9,-7256712880779598386
802,2017-11-26,1.0,1,t9,1916198231582242277
803,2017-11-23,1.0,1,t8,-4585987309894129990
804,2017-11-26,1.0,1,t2,7854417691811542784
805,2017-11-23,0.0,0,t1,-3117519323673873300
806,2017-11-25,0.0,0,t1,683647141853480183
807,2017-11-26,1.0,1,t2,1605174149695966797
808,2017-11-24,0.0,0,t2,-3473810224566394478
809,2017-11-26,1.0,1,t8,-6839950366010310287
810,2017-11-23,0.0,0,t1,-6064469520468809593
811,2017-11-25,0.0,0,t6,6784028209607861560
812,2017-11-22,0.0,0,t7,-2882809252691077990
813,2017-11-25,0.0,0,t10,5582460083366146118
814,2017-11-25,1.0,1,t8,1899001332115674591
815,2017-11-26,0.0,0,t6,-5388385957397901807
816,2017-11-24,0.0,0,t1,676695786659149735
817,2017-11-26,0.0,0,t9,4500729333491331917
818,2017-11-22,0.0,0,t7,-3653267278266561355
819,2017-11-26,0.0,0,t7,-2970988775205047581
820,2017-11-22,1.0,1,t7,-1082612913456205236
821,2017-11-24,0.0,0,t7,-3574565545445121476
822,2017-11-26,0.0,0,t3,7619097224925462577
823,2017-11-25,0.0,0,t1,6693742516947237909
824,2017-11-22,0.0,0,t10,-6756469414183498640
825,2017-11-24,0.0,0,t1,-3834803202847482445
826,2017-11-25,0.0,0,t5,4729680819112239536
827,2017-11-26,1.0,1,t4,6567559771297232775
828,2017-11-24,1.0,1,t9,-8988636491023884156
829,2017-11-24,1.0,1,t3,3794060067490663966
830,2017-11-23,0.0,0,t8,6526204953202109714
831,2017-11-24,0.0,0,t10,3540589088567766496
832,2017-11-24,0.0,0,t7,6805200741470868044
833,2017-11-24,0.0,0,t10,8464421927221734312
834,2017-11-24,0.0,0,t4,5725221564490253261
835,2017-11-22,0.0,0,t5,-3577122453681928162
836,2017-11-26,0.0,0,t9,6250330501015594142
837,2017-11-25,0.0,0,t5,6778099960889243581
838,2017-11-25,0.0,0,t1,4712583014643451663
839,2017-11-26,1.0,1,t7,-4102901116740165670
840,2017-11-24,1.0,1,t5,888801130882683601
841,2017-11-26,0.0,0,t4,5017290323380667889
842,2017-11-26,0.0,0,t6,6781750015590681639
843,2017-11-25,1.0,1,t9,6271495634115770227
844,2017-11-24,0.0,0,t6,5021201021539143027
845,2017-11-25,0.0,0,t5,-6005883628820420582
846,2017-11-25,1.0,1,t8,7583218786313668442
847,2017-11-26,0.0,0,t9,2913921738317474758
848,2017-11-22,1.0,1,t3,8320251497781606318
849,2017-11-25,1.0,1,t1,-910387989207182686
850,2017-11-26,0.0,0,t7,2936762482090271051
851,2017-11-25,0.0,0,t10,1905491882336003541
852,2017-11-26,0.0,0,t1,-8583798772894622263
853,2017-11-25,0.0,0,t8,7654265879038069635
854,2017-11-26,0.0,0,t8,-7338528867547368763
855,2017-11-22,0.0,0,t9,6012112661212403916
856,2017-11-24,0.0,0,t6,1839858866739127402
857,2017-11-23,0.0,0,t5,535055066994781182
858,2017-11-25,1.0,1,t8,8912644869596028796
859,2017-11-25,0.0,0,t2,-6283204970622684785
860,2017-11-26,0.0,0,t8,6013142964351467867
861,2017-11-25,0.0,0,t9,-1505709396896542022
862,2017-11-23,,0,t8,-2469584744728185021
863,2017-11-26,0.0,0,t10,-2579924568478843326
864,2017-11-26,0.0,0,t7,861519692574454180
865,2017-11-26,1.0,1,t2,6240996139337513486
866,2017-11-23,0.0,0,t7,2119973288658726579
867,2017-11-26,0.0,0,t7,-7328524047220229955
868,2017-11-23,0.0,0,t1,-4911305729827469696
869,2017-11-24,1.0,1,t10,-873989821383469649
870,2017-11-24,0.0,0,t3,-3614416524980748319
871,2017-11-23,1.0,1,t4,-4332435992636685639
872,2017-11-26,0.0,0,t1,-482390565410070234
873,2017-11-26,0.0,0,t7,-7469778755158809959
874,2017-11-26,1.0,1,t6,1350893729903599219
875,2017-11-23,1.0,1,t6,-204188551798851701
876,2017-11-24,0.0,0,t9,7554583851805223569
877,2017-11-22,1.0,1,t8,4782103118035208915
878,2017-11-24,0.0,0,t2,705723587372362481
879,2017-11-22,1.0,1,t9,7378242383893101000
880,2017-11-24,1.0,1,t10,6190665375931083734
881,2017-11-25,1.0,1,t4,-7363632227148020334
882,2017-11-23,0.0,0,t10,-2229436504700184325
883,2017-11-22,0.0,0,t4,3942186312266005500
884,2017-11-23,1.0,1,t3,-8942054477924115569
885,2017-11-24,0.0,0,t7,2725789092634852963
886,2017-11-24,0.0,0,t3,755318383769818668
887,2017-11-22,0.0,0,t4,-7017977380650183998
888,2017-11-24,1.0,1,t2,-7466283676723384641
889,2017-11-24,0.0,0,t10,-494453327382067313
890,2017-11-26,0.0,0,t7,-3940002606725749093
891,2017-11-25,0.0,0,t1,-8935455436874006461
892,2017-11-23,1.0,1,t7,-3100098033199784084
893,2017-11-24,0.0,0,t4,-1230986167094761772
894,2017-11-25,0.0,0,t4,-638191282554697997
895,2017-11-24,0.0,0,t9,8275810847684715946
896,2017-11-24,1.0,1,t7,-7444055245161822292
897,2017-11-25,0.0,0,t10,-8251858619542871927
898,2017-11-25,0.0,0,t2,3489582680827121223
899,2017-11-22,1.0,1,t10,683888705642205659
900,2017-11-23,0.0,0,t10,-6186379919262454067
901,2017-11-25,1.0,1,t3,572694628559725755
902,2017-11-23,0.0,0,t2,-5646629631806864861
903,2017-11-24,0.0,0,t5,-8013167772027605687
904,2017-11-22,1.0,1,t6,-7857449726626309000
905,2017-11-24,1.0,1,t6,1949414471094081706
906,2017-11-24,0.0,0,t8,2387200751468816359
907,2017-11-24,0.0,0,t3,2324054174965390592
908,2017-11-24,1.0,1,t5,6945463787829766383
909,2017-11-24,1.0,1,t2,-2490218191785042974
910,2017-11-23,0.0,0,t5,5770716748189073014
911,2017-11-26,0.0,0,t9,-3301649026575386768
912,2017-11-23,0.0,0,t5,-8445582383680011542
913,2017-11-25,0.0,0,t6,-4902560397615311661
914,2017-11-25,0.0,0,t1,-6215440240034974862
915,2017-11-25,0.0,0,t7,-4819634335270896303
916,2017-11-26,1.0,1,t3,245852744904129096
917,2017-11-25,0.0,0,t2,4376994245328614908
918,2017-11-26,0.0,0,t6,-2347034881926800046
919,2017-11-26,1.0,1,t4,4428287644147504540
920,2017-11-25,0.0,0,t5,-1055278766470043711
921,2017-11-26,1.0,1,t1,-8983508292109965247
922,2017-11-26,0.0,0,t8,-6990380436947051224
923,2017-11-23,0.0,0,t2,2739354468650977934
924,2017-11-24,1.0,1,t9,-7120587092612373056
925,2017-11-22,1.0,1,t5,-3425052987170601420
926,2017-11-24,0.0,0,t2,-137757055129105907
927,2017-11-25,0.0,0,t9,-969480258670748714
928,2017-11-26,0.0,0,t9,2000783643303152896
929,2017-11-22,0.0,0,t8,1637074307858312005
930,2017-11-24,,0,t1,656002266746150918
931,2017-11-26,0.0,0,t3,4332759922972568784
932,2017-11-24,1.0,1,t7,8624635231921124374
933,2017-11-23,0.0,0,t4,-1674603363362874800
934,2017-11-22,0.0,0,t9,8529599955653056282
935,2017-11-26,0.0,0,t4,5425179173604485766
936,2017-11-26,0.0,0,t5,-7265380970698848258
937,2017-11-25,1.0,1,t10,6967107562932871488
938,2017-11-24,0.0,0,t7,-1551339806821775915
939,2017-11-24,0.0,0,t3,3779405606315409806
940,2017-11-25,1.0,1,t4,-2206689592794784549
941,2017-11-22,,0,t1,6084224815929204736
942,2017-11-26,0.0,0,t9,-6032568068476523070
943,2017-11-25,0.0,0,t9,1818748220906410503
944,2017-11-23,0.0,0,t4,7900911390822522776
945,2017-11-25,0.0,0,t7,-4674056912505498793
946,2017-11-26,0.0,0,t1,-2738622413902852728
947,2017-11-23,0.0,0,t9,-3391557368283527372
948,2017-11-25,1.0,1,t10,4432266532900953943
949,2017-11-26,0.0,0,t7,8151685358483323506
950,2017-11-25,0.0,0,t10,-1483809953765305375
951,2017-11-25,0.0,0,t9,1411217451094061773
952,2017-11-23,0.0,0,t10,-7728507206998498413
953,2017-11-24,1.0,1,t5,7594751598746976239
954,2017-11-23,0.0,0,t9,4698169902097541396
955,2017-11-22,0.0,0,t9,1646701221125763660
956,2017-11-24,0.0,0,t5,2491228336216862147
957,2017-11-23,0.0,0,t1,8118595616946578189
958,2017-11-23,0.0,0,t4,-2407766814532838172
959,2017-11-24,0.0,0,t4,-6168762435068658661
960,2017-11-25,1.0,1,t8,-1748303969488580680
961,2017-11-23,0.0,0,t9,2330736081015102855
962,2017-11-22,0.0,0,t8,6126582322334954878
963,2017-11-26,1.0,1,t6,-1681587077553967684
964,2017-11-24,0.0,0,t7,-5901709201721148861
965,2017-11-25,0.0,0,t7,4859203584015171921
966,2017-11-26,0.0,0,t3,-6321322476814703489
967,2017-11-25,1.0,1,t1,-6090635677962071711
968,2017-11-25,0.0,0,t3,-5468612021061894323
969,2017-11-25,1.0,1,t3,7182290790814936467
970,2017-11-25,1.0,1,t8,-7489170388402837374
971,2017-11-24,1.0,1,t7,7517844313817171028
972,2017-11-22,0.0,0,t3,-5668395502243739044
973,2017-11-24,0.0,0,t6,8754908991683810284
974,2017-11-23,0.0,0,t3,-412778503574840439
975,2017-11-24,0.0,0,t4,867336935814377210
976,2017-11-26,0.0,0,t9,2470464058983224526
977,2017-11-23,0.0,0,t9,-595122677789744780
978,2017-11-22,1.0,1,t4,-6988346664649455970
979,2017-11-26,1.0,1,t1,6243651139086553141
980,2017-11-23,0.0,0,t10,8312982573745206888
981,2017-11-23,1.0,1,t7,3144199752386728416
982,2017-11-23,1.0,1,t9,7656510989767967474
983,2017-11-25,1.0,1,t6,-2753593034469343722
984,2017-11-23,0.0,0,t3,2785087089789145687
985,2017-11-23,0.0,0,t10,6867544284404421748
986,2017-11-26,1.0,1,t9,-5173265578693217337
987,2017-11-26,1.0,1,t10,-7127127078824898740
988,2017-11-26,0.0,0,t10,1850601099163887287
989,2017-11-22,0.0,0,t5,2258037401899512690
990,2017-11-22,0.0,0,t2,6393993267110372249
991,2017-11-25,1.0,1,t1,7881592526224577677
992,2017-11-26,0.0,0,t10,3801134544069776719
993,2017-11-24,1.0,1,t9,7553359424306002651
994,2017-11-25,0.0,0,t6,6869090349691536886
995,2017-11-23,1.0,1,t9,2878396424674532160
996,2017-11-23,0.0,0,t5,-7583502158282985859
997,2017-11-25,1.0,1,t9,-8171656563983050014
998,2017-11-22,0.0,0,t9,3567470174470029643
999,2017-11-26,,0,t3,-5716853297854115661
1000,2017-11-24,1.0,1,t1,-3088547251676448686
1001,2017-11-24,0.0,0,t1,5035785526551773924
1002,2017-11-26,1.0,1,t8,-5978549026085403274
1003,2017-11-25,0.0,0,t3,-1934254340300520215
1004,2017-11-25,0.0,0,t5,-958616568569380083
1005,2017-11-24,0.0,0,t9,2734606228634458436
1006,2017-11-25,1.0,1,t1,7942870581367417392
1007,2017-11-26,1.0,1,t9,-5127600271273267650
1008,2017-11-26,0.0,0,t5,4708255029297384638
1009,2017-11-26,0.0,0,t5,-3524591952866464738
1010,2017-11-22,0.0,0,t4,1200351891704041996
1011,2017-11-23,1.0,1,t4,8721721276870077751
1012,2017-11-24,1.0,1,t6,5296948183336568124
1013,2017-11-24,0.0,0,t6,8678032960067759124
